Date,Time,Category,Qty,Price Point Name,SKU,Gross Sales,Discounts,Customer ID,Cost,Margin,Gender,Age,State
2/14/18,16:32:23,Handmade - Jewelry,1,,393,$40.00 ,($6.00),XXV8STWTPD28RPVAPXDYSH8DDG,23.45,41%,Female,56-64,NC
2/9/18,12:43:50,Handmade - Artwork,2,Regular,764,$40.00 ,$0.00 ,2TEM37VJ8S2G0KHY57ZY1GJPJC,23.45,41%,Female,64+,VA
1/31/18,12:21:05,Handmade - Artwork,2,Regular,764,$40.00 ,$0.00 ,F7NC8938XN6KMQ5DYPPW9TVW8W,23.45,41%,Female,56-64,NC
12/23/17,16:23:37,Handmade - Artwork,2,Regular,764,$40.00 ,($6.00),JSVW15DZES7Y0PSTX126WJMQA0,23.45,41%,Female,56-64,SC
11/10/17,18:25:52,Handmade - Jewelry,1,,392,$40.00 ,$0.00 ,G8SWKY5MB11NYJD4PF7MNCN28W,23.45,41%,Male,56-64,NC
11/10/17,15:21:25,Vintage Clothing,1,Regular,477,$40.00 ,$0.00 ,67BMQXYTP56BGGE3Z86AFHDJ7C,23.45,41%,Female,56-64,TN
10/21/17,16:34:56,Handmade - Jewelry,1,,416,$40.00 ,$0.00 ,N3MF3CMSMD1HTNDSRGEX5VVMAR,23.45,41%,Female,64+,VA
10/13/17,19:32:33,Handmade - Jewelry,1,,392,$40.00 ,$0.00 ,PXPQ15DRGN7NWGXX8R7DFQQ9X0,23.45,41%,Male,56-64,NC
10/12/17,19:25:24,Antiques,1,,85,$40.00 ,$0.00 ,N51QB95J5N4N8Y4WTTT9X3N010,23.45,41%,Female,64+,VA
6/19/18,16:55:36,Handmade - Jewelry,1,,631,$39.99 ,$0.00 ,HR8E27RFJ50NCVPDRRZB2E3K9M,23.45,41%,Female,56-64,NC
5/2/18,12:27:16,Handmade - Pottery,1,,156,$39.99 ,$0.00 ,XMSACP7R2D0RTN105F16X0HM8C,23.45,41%,Female,56-64,SC
10/12/18,13:29:16,Antiques,1,Regular,1659,$39.00 ,$0.00 ,4BDMMG3VZH26GZKK6T7EWTGZEC,23.45,40%,Female,56-64,SC
7/21/18,13:38:16,Antiques,1,,948,$39.00 ,($5.85),6RS8TKVVE10VMYD4AB7H58YP4W,23.45,40%,Female,64+,SC
9/7/18,15:29:46,Handmade - Artwork,1,,40,$38.99 ,($7.80),BSZE5FTH494R8ZQTBN4JM0DQY8,23.45,40%,Male,56-64,NC
6/1/18,18:57:32,Handmade - Jewelry,1,Regular,878,$38.99 ,($7.80),53W804Q9JN05TNTMS6A27M2SGR,23.45,40%,Female,56-64,SC
10/12/18,19:04:55,Handmade - Jewelry,1,Regular,488,$38.00 ,($5.70),PB8N9DB88N452H2W6VK0P31XC0,23.45,38%,Male,64+,SC
8/25/18,12:47:14,Handmade - Textiles,2,Regular,1046,$38.00 ,($7.60),B9MSR1JJEH3HYNYBDDDNVVQSBW,23.45,38%,Male,56-64,NC
8/22/18,21:14:46,Handmade - Jewelry,1,Regular,488,$38.00 ,($3.80),6NK1N4B4914NPVFPD4RD13MEW8,23.45,38%,Male,64+,SC
8/18/18,15:37:44,Handmade - Candles,2,Regular,766,$38.00 ,($3.80),DJKZFM47M14M4ZTG3BDGFJT52W,23.45,38%,Female,56-64,SC
7/28/18,12:49:59,Handmade - Jewelry,1,Regular,488,$38.00 ,$0.00 ,W3KTREY1JD2J8TNK9KANB56SP8,23.45,38%,Female,64+,SC
6/20/18,12:45:47,Handmade - Jewelry,1,,94,$38.00 ,$0.00 ,7S2QXG782S71MKQGCWZ19CZSF8,23.45,38%,Female,56-64,NC
6/20/18,12:44:14,Handmade - Jewelry,1,Regular,488,$38.00 ,$0.00 ,57P3Y92G0S380PJ6NBQS14ZHAR,23.45,38%,Female,56-64,NC
6/5/18,16:44:10,Handmade - Jewelry,1,Regular,488,$38.00 ,$0.00 ,X9ZC3CQWA56JTHRYPWGX7NT55C,23.45,38%,Female,56-64,NC
5/10/18,18:04:44,Handmade - Jewelry,1,,94,$38.00 ,($7.60),V5QRRJZF5N02JX7GWNWTT0NKYC,23.45,38%,Male,56-64,NC
4/14/18,15:41:32,Handmade - Jewelry,1,,94,$38.00 ,($3.80),GJWYZCTCAS0W1ENM7PX395XT5C,23.45,38%,Male,56-64,NC
4/14/18,15:41:32,Handmade - Jewelry,1,Regular,488,$38.00 ,($3.80),GB8929GY990NTQ5SXSQ01ZJNKC,23.45,38%,Male,64+,SC
4/13/18,14:28:45,Handmade - Jewelry,1,,94,$38.00 ,$0.00 ,0B2VZ89559560GZT3W0RF4TGH0,23.45,38%,Male,56-64,NC
4/3/18,12:38:35,Vintage Clothing,1,,253,$38.00 ,$0.00 ,MQN3HPJB350G0JKHNN7HHY7JAM,23.45,38%,Female,64+,NC
3/30/18,16:28:12,Handmade - Candles,2,Regular,766,$38.00 ,$0.00 ,N3X69FR1JS7XYNMP0G5JE2NPSW,23.45,38%,Male,56-64,NC
3/12/18,17:21:28,Handmade - Jewelry,1,,94,$38.00 ,$0.00 ,7E4DS59JT540AX0N86G0CG56B0,23.45,38%,Female,64+,NC
3/9/18,18:05:51,Handmade - Candles,2,Regular,766,$38.00 ,$0.00 ,4RM5JTGRJD2CRJ8WBR1P7B4V7G,23.45,38%,Male,56-64,GA
3/2/18,18:49:01,Handmade - Jewelry,1,Regular,488,$38.00 ,($3.80),YNC50CD41N3WYGZBB2Y38243XC,23.45,38%,Female,56-64,NC
2/23/18,12:29:21,Handmade - Jewelry,1,,94,$38.00 ,$0.00 ,18KRWFE6XN5QPXA6AQK7Q35FS0,23.45,38%,Male,64+,NC
2/21/18,20:53:24,Handmade - Jewelry,1,,94,$38.00 ,($3.80),B90AM3Y0C9536G3BXVRJW9ZC7M,23.45,38%,Male,56-64,NC
2/21/18,18:20:26,Handmade - Jewelry,1,,94,$38.00 ,($3.80),5ZC7DWASZX6VTYMJ322SVJREW8,23.45,38%,Female,56-64,NC
2/14/18,12:48:33,Handmade - Candles,2,Regular,766,$38.00 ,($5.70),6X1CSY12NH6RX48HVM990HDZZMWK4CHJ6RV38CG,23.45,38%,Female,56-64,NC
2/10/18,15:04:55,Antiques,1,,127,$38.00 ,$0.00 ,P7HWTFCD9X0K2ZSG2NSVMEM7HR,23.45,38%,Female,64+,NC
2/9/18,12:43:50,Handmade - Jewelry,1,,94,$38.00 ,$0.00 ,JWB3D5C7TH67JZ5GHWNMG8GJGR,23.45,38%,Female,64+,NC
2/8/18,15:57:37,Handmade - Jewelry,1,,94,$38.00 ,$0.00 ,B1RJK31WKD7KARZSAZ7QVZ3WTM,23.45,38%,Male,56-64,FL
1/13/18,16:55:07,Vintage Clothing,1,Regular,783,$38.00 ,$0.00 ,PMDAYBAJKS16GNJN6XH87DCY80,23.45,38%,Male,56-64,NC
1/13/18,14:42:13,Vintage Clothing,1,Regular,775,$38.00 ,($5.70),HZ21JAF47D20EJNNZB65ZWAJZG,23.45,38%,Male,64+,NC
12/24/17,13:53:14,Handmade - Jewelry,1,,94,$38.00 ,($5.70),0DVQ9WJP797YCTD8RKB3W1A4V0,23.45,38%,Female,56-64,FL
12/22/17,15:12:24,Handmade - Jewelry,1,Regular,488,$38.00 ,($5.70),GMH75GQZ6S50RRP8H1TJ8XGGZW,23.45,38%,Female,56-64,NC
12/20/17,13:52:25,Handmade - Jewelry,1,Regular,488,$38.00 ,($5.70),7B74FVZQYX4W4PN0ZQ5JGE044W,23.45,38%,Female,56-64,NC
12/20/17,12:59:56,Vintage Accessories,1,,553,$38.00 ,($5.70),TPK8A9PY1X78RQTAAPHJBD7MBW,23.45,38%,Female,56-64,GA
11/25/17,16:43:35,Vintage Clothing,1,,513,$38.00 ,($7.60),WPPQ4AT2HX6TGSZFHAV7YBD4FG,23.45,38%,Female,56-64,GA
11/16/17,14:54:18,Handmade - Jewelry,1,Regular,488,$38.00 ,($5.70),GZJFF8A4X5698SPGTYG3H0DSXW,23.45,38%,Male,56-64,VA
10/14/17,18:48:52,Handmade - Jewelry,1,,94,$38.00 ,$0.00 ,V9BWKKZYA571GQA825VMVS8BWW,23.45,38%,Female,56-64,NC
5/24/18,16:40:53,Handmade - Artwork,1,Regular,1041,$37.00 ,$0.00 ,3X6270EHG11QRW1Y9NDGMSD3S0,23.45,37%,Male,56-64,GA
4/28/18,16:12:38,Antiques,1,Regular,1157,$37.00 ,$0.00 ,XPW1H7FEGS45YTX5XN5KTA1RRM,3.56,90%,Female,56-64,VA
11/18/17,13:42:46,Furniture,1,Regular,604,$37.00 ,$0.00 ,1XPWKE2FSD17EY6D67ST1EP9GM,3.56,90%,Female,64+,NC
10/12/18,17:17:17,Handmade - Candles,2,Regular,907,$36.00 ,$0.00 ,N82R2SW68X22EWW4ABWR5RN7K0,3.56,90%,Female,56-64,GA
10/6/18,12:59:11,Vintage Clothing,1,Regular,77,$36.00 ,($7.20),27M7EQTNJX0BEPDBY25D888H24,3.56,90%,Female,56-64,GA
10/2/18,17:08:29,Antiques,1,Regular,1699,$36.00 ,$0.00 ,ED9FTJJ8EN7WRQFNJ7EKSZV84W,3.56,90%,Female,64+,FL
9/6/18,14:09:56,Antiques,1,Regular,1465,$36.00 ,$0.00 ,5XVHBN524H7EEJE8WGRC6XK670,3.56,90%,Female,56-64,VA
8/25/18,12:47:14,Handmade - Artwork,2,,57,$36.00 ,$0.00 ,P6RQ5GHM657MGM73M6BD403MBG,3.56,90%,Female,64+,GA
8/24/18,16:45:17,Antiques,1,Regular,773,$36.00 ,($7.20),8VXFATT9EX2RMX5DS9V3GVAEVR,3.56,90%,Male,56-64,SC
8/22/18,21:57:04,Antiques,1,Regular,1506,$36.00 ,($7.20),0A5C87YEQX0EAKEMT75Y7PMZPC,3.56,90%,Female,56-64,NC
7/26/18,15:21:31,Handmade - Jewelry,1,,408,$36.00 ,$0.00 ,8SJPX4ERAD4RWHP4D9BPPVJXF4,3.56,90%,Male,56-64,VA
7/12/18,14:03:48,Handmade - Jewelry,1,,408,$36.00 ,$0.00 ,CD7NEC7XBH3FPWZZ98DRP34HF0,3.56,90%,Female,64+,VA
4/12/18,15:20:46,Vintage Clothing,1,,240,$36.00 ,$0.00 ,TRME0ADYJ5534M4NQ2MJMGRVPC,3.56,90%,Female,64+,GA
2/13/18,19:03:55,Handmade - Jewelry,1,,406,$36.00 ,($5.40),YADBEMFQ9N0PPMGGW6S7HT5F6C,3.56,90%,Male,56-64,TN
2/13/18,17:59:48,Handmade - Jewelry,1,,408,$36.00 ,($5.40),YXNRK3R85N5Q6Q4R83NP260940,3.56,90%,Female,56-64,NC
2/3/18,18:03:10,Handmade - Jewelry,1,,422,$36.00 ,$0.00 ,7HWRMMWYW975PKSQCQ0GKEM1BR,3.56,90%,Female,64+,VA
2/3/18,17:12:26,Vintage Clothing,1,,459,$36.00 ,$0.00 ,3VMEMJZKC92PYYD781DTN2FJ9W,3.56,90%,Female,56-64,TN
2/3/18,12:49:02,Antiques,1,,701,$36.00 ,$0.00 ,V5TDFJZYBD2P0Q3KSZDNHDT7BW,3.56,90%,Female,64+,SC
1/9/18,16:34:57,Antiques,1,Regular,774,$36.00 ,$0.00 ,CCV503EM3D4AAPF0HEYNKP20Y0,3.56,90%,Male,64+,TN
12/29/17,16:21:53,Handmade - Artwork,1,,274,$36.00 ,$0.00 ,AK3D2GXGND6HRWVCVC3J9REYGG,3.56,90%,Male,56-64,NC
12/27/17,16:27:21,Vintage Clothing,1,,175,$36.00 ,$0.00 ,JQN8N9D37D134JK4X4QD13THMC,3.56,90%,Male,56-64,SC
12/23/17,14:07:36,Handmade - Jewelry,1,,422,$36.00 ,($5.40),ARGDDWHMWX750VR8KNY4F6M82C,3.56,90%,Male,64+,SC
12/20/17,13:52:25,Handmade - Jewelry,1,,406,$36.00 ,($5.40),MN22SVY6ZS62WKMFTFZZXT9P1R,3.56,90%,Female,64+,NC
12/16/17,14:49:45,Handmade - Jewelry,1,,408,$36.00 ,($5.40),5HA87V6R3N4BJSHDVV1DNCK5J8,3.56,90%,Male,64+,SC
12/9/17,14:56:40,Handmade - Pottery,1,,157,$36.00 ,$0.00 ,PC6A64W21X3XCH96S1VPHW4MDC,3.56,90%,Female,56-64,NC
12/2/17,16:53:16,Handmade - Jewelry,1,,422,$36.00 ,($5.40),VK2CQ3EQWS5KJP1P9W4YCJMA5W,3.56,90%,Male,56-64,NC
11/18/17,14:01:38,Handmade - Home,1,,444,$36.00 ,$0.00 ,C74FEY6E4H53YJ5HNGY4MTE17R,3.56,90%,Male,64+,NC
11/16/17,14:54:18,Handmade - Candles,2,,489,$36.00 ,($5.40),4MMFMQY2R92V4NQM7GBWM978Q4,3.56,90%,Female,64+,NC
11/14/17,14:55:49,Handmade - Artwork,1,,274,$36.00 ,$0.00 ,7FBPHAQF9D73EJGQR05J7DK04C,3.56,90%,Female,64+,NC
10/28/17,12:52:54,Handmade - Pottery,1,,157,$36.00 ,$0.00 ,7B94RT0BS5446R609EF4VK5WMM,3.56,90%,Male,64+,NC
10/14/17,18:48:52,Handmade - Jewelry,1,,408,$36.00 ,$0.00 ,QHE4DA31P96MYQTW46FMK4HD2R,3.56,90%,Male,26-35,FL
10/14/17,12:46:47,Vintage Clothing,1,,132,$36.00 ,$0.00 ,K01S9A4K7H0HTVWW5N8WMYYH4R,3.56,90%,Male,18-25,NC
10/12/17,20:57:36,Antiques,1,Regular,87,$36.00 ,$0.00 ,W6DW07TDX1136JJ41446CWA9MG,3.56,90%,Female,26-35,NC
6/29/18,17:17:37,Handmade - Pottery,1,Regular,155,$35.99 ,($5.40),PFFE7E7FT13C50VXCS630CHBTR,3.56,90%,Female,36-45,NC
9/28/18,15:24:48,Antiques,1,,1542,$35.00 ,$0.00 ,AQB71T98RN7WMK5ATG9THJX3Z8,3.56,90%,Female,18-25,NC
9/28/18,7:47:46,Furniture,1,Regular,1711,$35.00 ,$0.00 ,EFWJTE620X029FE8PKN0MYNJCW,3.56,90%,Male,26-35,NC
8/10/18,12:14:36,Handmade - Pottery,1,"small, thin speckled white w/out drain",1292,$35.00 ,$0.00 ,C957K70GVS4TGYRD9P8Q7YNT2C,3.56,90%,Male,36-45,SC
8/8/18,13:39:38,Antiques,1,Regular,1264,$35.00 ,$0.00 ,6REFVR7EDX5GTVSMP6CBMSSDP8,3.56,90%,Female,26-35,SC
7/18/18,14:57:43,Handmade - Pottery,1,"small, thin speckled white w/out drain",1292,$35.00 ,$0.00 ,BA0M523J610FMVRF9XYQSYB700,3.56,90%,Female,18-25,SC
4/3/18,13:04:17,Handmade - Textiles,1,,493,$35.00 ,($7.00),ZGV3RWANQS42ANYC53XGM9DPNR,3.56,90%,Male,36-45,FL
3/31/18,18:23:18,Handmade - Home,1,,440,$35.00 ,($7.00),AZ4T08WCNH2N0TQA1HCFQED484,3.56,90%,Female,36-45,VA
3/30/18,14:23:07,Vintage Clothing,1,,681,$35.00 ,($5.25),MH0Q3GHJ311B6QV2P27K038V4M,3.56,90%,Female,46-55,VA
1/31/18,12:21:05,Handmade - Artwork,1,,851,$35.00 ,$0.00 ,9DHW1BGWDH4R4RPQXCVSGZSXE0,3.56,90%,Male,46-55,GA
12/26/17,17:30:22,Antiques,5,,647,$35.00 ,($5.25),SND7BE5KGS71RPRBJZSBJBG3JR,3.56,90%,Male,18-25,GA
12/22/17,12:31:02,Antiques,1,,702,$35.00 ,($5.25),TFJK4WRHJ11Y4QYMQNZWB55AXR,3.56,90%,Female,26-35,FL
12/16/17,14:40:48,Handmade - Textiles,1,,493,$35.00 ,$0.00 ,4X6KQ8JZ9H026J20JMDTWGV1V8,3.56,90%,Female,36-45,FL
12/12/17,17:32:12,Handmade - Home,1,,440,$35.00 ,$0.00 ,QKXTZR4KT10ECZAF58Y0E17W20,3.56,90%,Female,46-55,NC
8/25/18,17:02:36,Handmade - Jewelry,1,Regular,879,$34.99 ,($7.00),C8NVR159RD28EJ7DFQG44Z91MG,3.56,90%,Female,56-64,NC
6/16/18,14:40:34,Handmade - Jewelry,1,,142,$34.99 ,$0.00 ,8A4HSC2CFN1KYMAHNKMQD7D57M,3.56,90%,Male,64+,NC
6/16/18,13:10:34,Handmade - Jewelry,1,,142,$34.99 ,$0.00 ,7EKFV6JMCX4B4W3ZQ3WCXKHMEC,3.56,90%,Male,18-25,NC
10/2/18,17:21:42,Antiques,1,Regular,840,$34.00 ,$0.00 ,PTV24XQDCX0R2N6VKCAWYZDK9M,3.56,90%,Female,18-25,NC
9/21/18,11:40:59,Handmade - Jewelry,1,,382,$34.00 ,$0.00 ,M90BSKQPTD7MRJHDHD7DD8T6CG,3.56,90%,Female,26-35,NC
8/14/18,13:32:41,Handmade - Jewelry,1,,93,$34.00 ,$0.00 ,CA57V8X28D1J8JT1TPDJ3BE75R,3.56,90%,Female,26-35,NC
8/4/18,18:46:26,Handmade - Jewelry,1,,93,$34.00 ,$0.00 ,BGADVGVPRX21AV8565F70HZE0R,3.56,90%,Female,36-45,NC
7/25/18,17:33:03,Handmade - Jewelry,1,,93,$34.00 ,($5.10),EFWJTE620X029FE8PKN0MYNJCW,3.56,90%,Male,26-35,NC
7/11/18,16:27:17,Found,1,Regular,1017,$34.00 ,$0.00 ,N55H0JCHJN428N7Z8T98XP32KR,3.56,90%,Female,56-64,NC
6/23/18,12:37:10,Custom Merchandise,2,Regular,1023,$34.00 ,($5.10),Y38TDM5A1H0W4VX0N3X5AW9VJG,3.56,90%,Male,64+,NC
6/9/18,16:57:06,Handmade - Jewelry,1,,93,$34.00 ,($6.80),1M6XB51RX53SPM6RC63XEG1CGG,3.56,90%,Male,56-64,GA
6/9/18,12:05:43,Handmade - Pottery,1,white,1113,$34.00 ,$0.00 ,JJY0KHGKJS0KRKGA1B72KVKJG0,3.56,90%,Male,56-64,NC
5/29/18,16:10:46,Vintage Clothing,1,,570,$34.00 ,$0.00 ,7B94RT0BS5446R609EF4VK5WMM,3.56,90%,Male,64+,NC
5/26/18,18:34:33,Custom Merchandise,2,Regular,1023,$34.00 ,$0.00 ,C7KBMW3HDH0JJN5XGB4S3T0C9R,3.56,90%,Female,56-64,NC
4/6/18,19:18:42,Vintage Accessories,1,,558,$34.00 ,($3.40),GGRBWQVEF1176MWGBHCRNAJ6C0,3.56,90%,Male,56-64,NC
3/3/18,12:57:49,Vintage Clothing,1,,241,$34.00 ,$0.00 ,SPKCNG3ZSN3H4GKAME7SYHQYZ4,3.56,90%,Female,64+,NC
2/23/18,15:25:39,Vintage Clothing,1,Regular,870,$34.00 ,$0.00 ,5YABFJS0XX4WRGNSBA2MR4X210,3.56,90%,Female,56-64,NC
2/21/18,20:53:24,Handmade - Jewelry,1,,93,$34.00 ,($3.40),7HT5TTF8XH3EYM8Q44Y2KHQVS4,3.56,90%,Female,56-64,NC
2/16/18,16:07:01,Handmade - Jewelry,1,,93,$34.00 ,($5.10),3KJ6H3YNZX7BJZ1DWFW634HBRR,3.56,90%,Female,56-64,GA
2/3/18,17:57:45,Handmade - Jewelry,1,,382,$34.00 ,$0.00 ,8540H480P1308HZAGC050M12M8,3.56,90%,Female,56-64,NC
2/2/18,19:32:51,Vintage Accessories,1,,557,$34.00 ,($3.40),9Q48REY9X1770TYPFSJQVQQ29M,3.56,90%,Female,64+,NC
1/9/18,13:50:22,Handmade - Jewelry,1,,93,$34.00 ,($5.10),FSRSKMFC993WCQCNXZVM2YHS84,3.56,90%,Male,56-64,FL
12/30/17,15:05:13,Vintage Clothing,1,,217,$34.00 ,$0.00 ,PHRT6JMQ197YES5YQP5RJQ0JBR,3.56,90%,Female,56-64,NC
12/22/17,13:51:41,Handmade - Jewelry,1,,93,$34.00 ,($5.10),A4F04F01G916TS9RN3CFC7F4A4,3.56,90%,Male,56-64,GA
12/15/17,14:20:10,Vintage Clothing,1,,54,$34.00 ,$0.00 ,2CMRW4J0ZX376M2VAV8HTTEE18,3.56,90%,Male,56-64,FL
12/6/17,12:36:56,Handmade - Jewelry,1,,382,$34.00 ,$0.00 ,XDJJAN2FFH2KJK0A6GBHW7NGB0,3.56,90%,Male,64+,NC
11/11/17,15:03:56,Antiques,1,,448,$34.00 ,$0.00 ,0RPEC48T9D676T2KSVF5MBPRXW,3.56,90%,Female,56-64,FL
10/31/17,16:19:41,Vintage Clothing,1,,251,$34.00 ,$0.00 ,2ZCDXDZS0S7JYSZJV126BK1R18,3.56,90%,Male,56-64,NC
10/17/17,14:15:46,Handmade - Jewelry,1,,93,$34.00 ,$0.00 ,2BEDGZJC7N4N4ZK3B9WEA91PF8,3.56,90%,Female,64+,NC
10/13/17,19:32:33,Vintage Clothing,1,,19,$34.00 ,$0.00 ,7Q89DYAE6H29JPT8VKB0KFRJTW,3.56,90%,Female,56-64,FL
10/12/17,19:30:03,Handmade - Jewelry,1,,93,$34.00 ,$0.00 ,FP7FS6P0MD2PCNSYPCTXK4N6Y4,3.56,90%,Female,56-64,GA
10/12/17,18:40:52,Antiques,1,Regular,3,$34.00 ,$0.00 ,", ZGV3RWANQS42ANYC53XGM9DPNR",3.56,90%,Female,56-64,NC
6/2/18,13:18:41,Handmade - Jewelry,1,,628,$33.99 ,$0.00 ,BZQGE0BM6H5PPKG7CTASZBNVAR,3.56,90%,Female,64+,NC
5/26/18,12:48:04,Handmade - Jewelry,1,,629,$33.99 ,$0.00 ,A2C5TMA2Q96EAK9XG039JPDJD4,3.56,90%,Female,56-64,VA
5/5/18,16:50:39,Handmade - Pottery,1,,360,$33.99 ,($6.80),BBNHPHN4N5176G967GW111QDYG,3.56,90%,Female,64+,FL
10/12/18,13:29:16,Antiques,1,,950,$33.00 ,($6.60),C8NVR159RD28EJ7DFQG44Z91MG,3.56,89%,Female,56-64,NC
9/22/18,13:40:25,Handmade - Jewelry,1,Regular,1312,$33.00 ,$0.00 ,8A4HSC2CFN1KYMAHNKMQD7D57M,3.56,89%,Male,64+,NC
8/30/18,9:28:59,Antiques,1,Regular,1590,$33.00 ,($4.95),FM9801NFNN230SDGQDY9170ENM,3.56,89%,Male,56-64,VA
8/7/18,16:22:34,Furniture,1,Regular,1109,$33.00 ,$0.00 ,F1ECVVJWMX5ZPPF0FT9RMTV22W,3.56,89%,Male,56-64,GA
7/5/18,15:55:58,Handmade - Jewelry,1,Regular,1312,$33.00 ,$0.00 ,GE3Y2GS9W90SPS9QN3CG0E7QDR,3.56,89%,Male,64+,GA
6/19/18,16:55:36,None,1,,1092,$33.00 ,$0.00 ,0JBR31QSW92JGW5HSHH4EEPCF4,3.56,89%,Male,56-64,NC
11/22/17,13:25:39,Handmade - Candles,3,Regular,483,$33.00 ,($6.60),GFWZQMTWVH4GWPBDP0Z8JFGC0R,3.56,89%,Male,64+,NC
10/4/18,13:07:15,Handmade - Jewelry,1,Regular,1319,$32.00 ,$0.00 ,YRA83FFMM531MTPCB4QRNPWPTC,3.56,89%,Female,56-64,VA
9/29/18,16:53:38,Antiques,1,,1279,$32.00 ,$0.00 ,F5GT3JYWN521GY625QFN8HFPP8,3.56,89%,Female,64+,GA
9/29/18,12:28:19,Vintage Clothing,1,,720,$32.00 ,$0.00 ,N7BDQ0F39D0T0MFWGTTYJQJQX0,3.56,89%,Male,64+,NC
8/28/18,13:24:15,Handmade - Jewelry,1,Regular,1319,$32.00 ,$0.00 ,47VVHX45Z54XWVPXANAZ449CPC,3.56,89%,Male,56-64,SC
8/18/18,14:46:36,Vintage Clothing,1,,218,$32.00 ,($3.20),MHYF89389N76PM0Z7Y0NHKAM0R,3.56,89%,Male,56-64,FL
8/4/18,12:43:10,Handmade - Jewelry,1,Regular,1319,$32.00 ,$0.00 ,VY7QEEK0B1584MVD2X9EZCYT54,3.56,89%,Female,64+,FL
7/14/18,16:47:57,Handmade - Pottery,1,"x-small, speckled white w/out drain",1112,$32.00 ,$0.00 ,3RTYSH5HKN7KAH0VFFX7BBKP94,3.56,89%,Female,64+,FL
5/11/18,17:48:17,Handmade - Pottery,1,"small, white",195,$32.00 ,$0.00 ,CP3VYYQMEN2KCJR3WV5AFN3M5C,3.56,89%,Female,56-64,SC
5/11/18,15:18:12,Handmade - Jewelry,1,Regular,889,$32.00 ,$0.00 ,VGN0BKZJ2D26EYR799YYRG2GJR,3.56,89%,Female,64+,VA
5/10/18,19:54:29,Handmade - Jewelry,1,Regular,889,$32.00 ,($3.20),FFSHBM8JT94NRRK1H1QEP107ER,3.56,89%,Male,56-64,GA
4/28/18,14:14:23,Handmade - Jewelry,1,Regular,888,$32.00 ,$0.00 ,ZB2E5P2AN92N6QEXKCBY30F8R4,3.56,89%,Female,56-64,SC
4/27/18,17:06:11,Handmade - Jewelry,2,Regular,404,$32.00 ,$0.00 ,39YFBD22TS71MZ1R966B3B276C,3.56,89%,Male,56-64,VA
4/26/18,13:29:53,Handmade - Pottery,1,"small, speckled white",1110,$32.00 ,$0.00 ,HPP4V1PZA96YEV215WYG6J5WMM,3.56,89%,Female,56-64,SC
4/20/18,18:20:10,Handmade - Jewelry,1,,405,$32.00 ,$0.00 ,QDNAHFW7717X2GYHDN8RWWWQZC,3.56,89%,Female,56-64,GA
4/11/18,14:11:35,Handmade - Jewelry,1,Regular,888,$32.00 ,($4.80),EBYPSC360N7R2TYPBZHAAPJ9M8,3.56,89%,Female,56-64,VA
4/6/18,18:44:41,Vintage Clothing,1,,208,$32.00 ,($3.20),T4N77QWC013AMXSMV1HKX5NZWW,3.56,89%,Female,56-64,SC
4/4/18,15:11:23,Handmade - Jewelry,1,,421,$32.00 ,$0.00 ,KDSG3S1JDX7S4WQDCGF4FKKMV4,3.56,89%,Male,56-64,NC
3/30/18,14:57:16,Handmade - Jewelry,1,,405,$32.00 ,$0.00 ,BRYRA99X2S4ZTPTJFTYA0XTG98,3.56,89%,Male,56-64,NC
3/24/18,15:41:50,Handmade - Jewelry,1,Regular,889,$32.00 ,($4.80),TG5BK1D5NS502M7FE2DBXNS4WC,3.56,89%,Male,64+,GA
3/3/18,17:13:19,Handmade - Jewelry,1,,421,$32.00 ,$0.00 ,XXV8STWTPD28RPVAPXDYSH8DDG,3.56,89%,Female,56-64,NC
2/1/18,12:14:10,Handmade - Jewelry,1,,405,$32.00 ,$0.00 ,2TEM37VJ8S2G0KHY57ZY1GJPJC,3.56,89%,Female,64+,VA
1/23/18,12:59:29,Handmade - Candles,1,,367,$32.00 ,($4.80),F7NC8938XN6KMQ5DYPPW9TVW8W,3.56,89%,Female,56-64,NC
12/23/17,12:36:08,Vintage Accessories,1,,559,$32.00 ,($4.80),JSVW15DZES7Y0PSTX126WJMQA0,3.56,89%,Female,56-64,SC
12/22/17,18:18:48,Handmade - Jewelry,1,,405,$32.00 ,($4.80),G8SWKY5MB11NYJD4PF7MNCN28W,3.56,89%,Male,56-64,NC
12/21/17,16:24:12,Handmade - Candles,1,,367,$32.00 ,($4.80),67BMQXYTP56BGGE3Z86AFHDJ7C,3.56,89%,Female,56-64,TN
12/20/17,14:11:44,Handmade - Candles,1,,14,$32.00 ,($4.80),N3MF3CMSMD1HTNDSRGEX5VVMAR,3.56,89%,Female,64+,VA
12/9/17,14:31:26,Handmade - Jewelry,2,Regular,426,$32.00 ,$0.00 ,PXPQ15DRGN7NWGXX8R7DFQQ9X0,3.56,89%,Male,56-64,NC
12/7/17,15:32:18,Handmade - Candles,1,,14,$32.00 ,$0.00 ,N51QB95J5N4N8Y4WTTT9X3N010,3.56,89%,Female,64+,VA
12/2/17,16:18:08,Handmade - Pottery,1,,195,$32.00 ,$0.00 ,HR8E27RFJ50NCVPDRRZB2E3K9M,3.56,89%,Female,56-64,NC
12/2/17,16:16:17,Handmade - Pottery,1,,195,$32.00 ,$0.00 ,XMSACP7R2D0RTN105F16X0HM8C,3.56,89%,Female,56-64,SC
